,1,1:0.52076 2:0.922222 3:0.212121 5:0.223514 6:0.391176 7:0.740157 8:0.874016 9:0.681102 10:0.177471 13:1 47:1
532,0,1:0.144572 2:0.833333 3:0.19697 4:0.0214746 5:0.22739 6:0.172966 7:0.724409 8:0.925197 9:0.751969 10:0.0846229 14:1 24:1
533,1,1:0.545773 2:0.747222 3:0.590909 4:0.322119 5:0.631783 6:0.214697 7:0.374016 8:0.870079 9:0.976378 10:0.222362 13:1 47:1
534,0,1:0.301151 2:0.694444 3:0.166667 4:0.367215 5:0.492248 6:0.129268 7:0.771654 8:0.976378 9:0.748031 10:0.0770947 14:1 16:1
535,0,1:0.210105 2:0.702778 3:0.545455 4:0.0959198 5:0.316537 6:0.0539553 7:0.464567 8:0.929134 9:0.944882 10:0.194061 14:1 24:1
536,0,1:0.692346 2:0.2 3:0.348485 4:0.365068 5:0.542636 6:0.109878 7:0.940945 8:0.744094 9:0.275591 10:0.285515 11:1 44:1
537,0,1:0.231116 2:0.397222 3:0.318182 4:0.0773085 5:0.271318 6:0.2043 7:0.964567 8:0.905512 9:0.405512 10:0.11376 14:1 17:1
538,1,1:0.52026 2:0.333333 3:0.121212 4:0.115963 5:0.248062 6:0.554166 7:0.92126 8:0.92126 9:0.519685 10:0.562387 11:1 26:1
539,0,1:0.309655 2:0.733333 3:0.106061 4:0.26199 5:0.341085 6:0.113812 7:0.795276 8:0.96063 9:0.712598 10:0.038617 14:1 16:1
540,1,1:0.676838 2:0.375 3:0.121212 4:0.156049 5:0.250646 6:0.799354 7:0.917323 8:0.933071 9:0.531496 10:0.44556 11:1 43:1
541,0,1:0.183592 2:0.958333 3:0.318182 4:0.0680029 5:0.264858 6:0.191232 7:0.688976 8:0.799213 9:0.641732 10:0.0921511 14:1 24:1
542,0,1:0.138069 2:0.0361111 3:0.121212 5:0.223514 6:0.123929 7:0.838583 8:0.885827 9:0.586614 10:0.208142 14:1 31:1
543,0,1:0.212606 2:0.311111 3:0.439394 4:0.107373 5:0.299742 6:0.0715189 7:1 8:0.771654 9:0.185039 10:0.248432 14:1 17:1
544,1,1:0.398199 2:0.227778 3:0.121212 4:0.274875 5:0.357881 6:0.0852887 7:0.913386 8:0.885827 9:0.496063 10:0.227799 11:1 26:1
545,0,1:0.258129 2:0.886111 3:0.409091 4:0.0773085 5:0.29199 6:0.0227624 7:0.551181 8:0.80315 9:0.779528 10:0.0476788 14:1 24:1
546,1,1:0.564782 2:0.375 3:0.121212 4:0.194703 5:0.290698 6:0.291274 7:0.917323 8:0.933071 9:0.531496 10:0.119755 13:1 46:1
547,0,1:0.164582 2:0.983333 3:0.0757576 4:0.0214746 5:0.218346 6:0.137558 7:0.834646 8:0.909449 9:0.61811 10:0.183745 14:1 18:1
548,0,1:0.153577 2:0.722222 3:0.227273 4:0.0479599 5:0.23385 6:0.170859 7:0.712598 8:0.972441 9:0.80315 10:0.0770947 14:1 24:1
549,0,1:0.13957 2:0.7 3:0.30303 4:0.0300644 5:0.23385 6:0.136012 7:0.669291 8:0.980315 9:0.84252 10:0.19657 14:1 31:1
550,1,1:0.547774 2:0.125 3:0.136364 4:0.0479599 5:0.235142 6:0.551496 7:0.877953 8:0.866142 9:0.519685 10:0.288722 11:1 37:1
551,0,1:0.333667 2:0.35 3:0.030303 4:0.184681 5:0.27907 6:0.0133483 7:0.877953 8:0.933071 9:0.594488 10:0.257633 14:1 20:1
552,0,1:0.218109 2:0.297222 3:0.378788 4:0.151754 5:0.354005 6:0.126458 7:0.996063 8:0.795276 9:0.244094 10:0.19657 14:1 17:1
553,1,1:0.507754 2:0.00833333 3:0.287879 4:0.151754 5:0.28553 6:0.0896445 7:0.751969 8:0.787402 9:0.562992 10:0.0711 13:1 45:1
554,1,1:0.562281 2:0.0138889 3:0.0757576 4:0.286328 5:0.215762 6:0.478572 7:0.838583 8:0.905512 9:0.606299 10:0.780705 11:1 34:1
555,0,1:0.255628 2:0.525 3:0.212121 4:0.115963 5:0.31137 6:0.148518 7:0.862205 8:0.984252 9:0.633858 10:0.0150565 14:1 20:1
556,1,1:0.465233 2:0.158333 3:0.121212 4:0.286328 5:0.295866 6:0.0986371 7:0.889764 8:0.877953 9:0.515748 10:0.346299 11:1 43:1
557,1,1:0.414707 2:0.405556 3:0.181818 4:0.0773085 5:0.248062 6:0.260644 7:0.929134 8:0.937008 9:0.515748 10:0.33166 13:1 24:1
558,1,1:0.396198 2:0.111111 3:0.212121 4:0.173228 5:0.228682 6:0.090066 7:0.866142 8:0.818898 9:0.468504 10:0.248571 11:1 26:1
559,1,1:0.613807 2:0.808333 3:0.0909091 4:0.327845 5:0.297158 6:0.133343 7:0.799213 8:0.940945 9:0.688976 10:0.153353 12:1 37:1
560,1,1:0.375688 2:0.375 3:0.0909091 4:0.194703 5:0.24031 6:0.0453843 7:0.905512 8:0.933071 9:0.555118 10:0.175101 11:1 26:1
561,0,1:0.214107 2:0.452778 3:0.0909091 5:0.223514 6:0.0358297 7:0.889764 8:0.952756 9:0.590551 10:0.0674753 14:1 25:1
562,0,1:0.265133 2:0.105556 3:0.212121 4:0.202577 5:0.299742 6:0.0706758 7:0.862205 8:0.818898 9:0.472441 10:0.179005 14:1 24:1
563,0,1:0.106053 2:0.241667 3:0.151515 4:0.0214746 5:0.22739 6:0.107489 7:0.925197 8:0.88189 9:0.468504 10:0.127143 14:1 17:1
564,1,1:0.50025 2:0.347222 3:0.272727 4:0.0909091 5:0.25969 6:0.384713 7:0.972441 8:0.885827 9:0.393701 10:0.302942 11:1 26:1
565,1,1:0.483242 2:0.841667 3:0.530303 4:0.214746 5:0.45478 6:0.16861 7:0.409449 8:0.779528 9:0.877953 10:0.220968 13:1 47:1
566,0,1:0.145073 2:0.963889 3:0.166667 5:0.223514 6:0.109597 7:0.779528 8:0.874016 9:0.637795 10:0.225289 14:1 30:1
567,1,1:0.472236 2:0.925 3:0.30303 4:0.130279 5:0.295866 6:0.522833 7:0.669291 8:0.826772 9:0.69685 10:0.156699 11:1 43:1
568,1,1:0.674337 2:0.275 3:0.181818 4:0.214746 5:0.281654 6:0.573556 7:0.944882 8:0.877953 9:0.440945 10:0.180956 11:1 36:1
569,0,1:0.145073 2:0.297222 3:0.272727 4:0.0214746 5:0.228682 6:0.179289 7:0.972441 8:0.850394 9:0.354331 10:0.165063 14:1 15:1
570,0,1:0.250125 2:0.236111 3:0.166667 4:0.289191 5:0.436693 6:0.133343 7:0.929134 8:0.870079 9:0.448819 10:0.198662 14:1 20:1
571,0,1:0.235618 2:0.211111 3:0.030303 5:0.223514 6:0.0564845 7:0.874016 8:0.925197 9:0.590551 10:0.189042 14:1 28:1
572,1,1:0.51976 2:0.544444 3:0.0909091 4:0.250537 5:0.307494 6:0.423353 7:0.862205 8:0.964567 9:0.637795 10:0.313955 11:1 26:1
573,1,1:0.605803 2:0.936111 3:0.121212 4:0.204009 5:0.27907 6:0.384432 7:0.799213 8:0.901575 9:0.649606 10:0.180538 13:1 46:1
574,0,1:0.230115 2:0.311111 3:0.348485 4:0.0644238 5:0.270026 6:0.164395 7:0.992126 8:0.818898 9:0.275591 10:0.153492 14:1 18:1
575,1,1:0.584292 2:0.05 3:0.0757576 4:0.173228 5:0.228682 6:0.451173 7:0.850394 8:0.901575 9:0.590551 10:0.24174 11:1 43:1
576,1,1:0.58079 2:0.0555556 3:0.272727 4:0.214746 5:0.324289 6:0.547 7:0.80315 8:0.779528 9:0.496063 10:0.361076 11:1 43:1
577,0,1:0.295148 2:0.0111111 3:0.227273 4:0.125268 5:0.237726 6:0.150485 7:0.783465 8:0.826772 9:0.57874 10:0.0225847 14:1 20:1
578,0,1:0.230615 2:0.711111 3:0.30303 4:0.0479599 5:0.245478 6:0.171983 7:0.665354 8:0.976378 9:0.846457 10:0.186533 14:1 24:1
579,1,1:0.447224 2:0.638889 3:0.212121 4:0.125268 5:0.275194 6:0.196431 7:0.775591 8:0.992126 9:0.748031 10:0.322738 11:1 26:1
580,1,1:0.731366 2:0.677778 3:0.242424 4:0.333572 5:0.342377 6:0.469439 7:0.732283 8:0.988189 9:0.791339 10:0.185696 13:1 46:1
581,1,1:0.585293 2:0.6 3:0.227273 4:0.0773085 5:0.21447 6:0.292679 7:0.799213 8:0.996063 9:0.720472 10:0.0411264 13:1 46:1
582,0,1:0.216108 2:0.358333 3:0.242424 5:0.223514 6:0.149642 7:0.96063 8:0.901575 9:0.425197 10:0.04266 14:1 20:1
583,1,1:0.571786 2:0.994444 3:0.106061 4:0.0214746 5:0.228682 6:0.548967 7:0.822835 8:0.893701 9:0.614173 10:0.335285 11:1 37:1
584,0,1:0.269635 2:0.761111 3:0.181818 4:0.0680029 5:0.235142 6:0.168751 7:0.744094 8:0.956693 9:0.759843 10:0.142479 14:1 20:1
585,0,1:0.194097 2:0.188889 3:0.0606061 5:0.223514 6:0.0715189 7:0.88189 8:0.909449 9:0.559055 10:0.0811376 14:1 24:1
586,1,1:0.437719 2:0.258333 3:0.0757576 4:0.198282 5:0.244186 6:0.231137 7:0.897638 8:0.913386 9:0.543307 10:0.340862 11:1 26:1
587,0,1:0.254627 2:0.211111 3:0.181818 5:0.223514 6:0.163974 7:0.92126 8:0.858268 9:0.448819 10:0.0975882 14:1 20:1
588,1,1:0.547774 2:0.444444 3:0.19697 4:0.27917 5:0.289406 6:0.423212 7:0.917323 8:0.952756 9:0.53937 10:0.224174 11:1 26:1
589,1,1:0.541771 2:0.0777778 3:0.0757576 4:0.279885 5:0.260982 6:0.520866 7:0.858268 8:0.905512 9:0.582677 10:0.589433 11:1 26:1
590,0,1:0.23912 2:0.0361111 3:0.0606061 4:0.0959198 5:0.229974 6:0.0340031 7:0.846457 8:0.909449 9:0.598425 10:0.189182 14:1 24:1
591,1,1:0.388694 2:0.0666667 3:0.287879 4:0.0479599 5:0.24677 6:0.299283 7:0.811024 8:0.76378 9:0.468504 10:0.12798 13:1 24:1
592,0,1:0.483742 2:0.963889 3:0.0909091 4:0.0214746 5:0.231266 6:0.19882 7:0.818898 8:0.905512 9:0.629921 10:0.156141 13:1 37:1
593,1,1:0.541271 2:0.0888889 3:0.0606061 4:0.0773085 5:0.239018 6:0.473374 7:0.862205 8:0.905512 9:0.57874 10:0.358846 11:1 43:1
594,0,1:0.30065 2:0.980556 3:0.227273 4:0.0429492 5:0.23385 6:0.0434172 7:0.759843 8:0.838583 9:0.61811 10:0.169525 14:1 25:1
595,0,1:0.223612 2:0.966667 3:0.348485 5:0.223514 6:0.13812 7:0.677165 8:0.771654 9:0.625984 10:0.12798 14:1 24:1
596,0,1:0.15958 2:0.269444 3:0.19697 5:0.223514 6:0.0924547 7:0.948819 8:0.870079 9:0.425197 10:0.183745 14:1 15:1
597,0,1:0.487244 2:0.00555556 3:0.272727 4:0.0608447 5:0.232558 6:0.203597 7:0.759843 8:0.80315 9:0.57874 10:0.146103 13:1 45:1
598,1,1:0.432716 2:0.1 3:0.166667 4:0.339298 5:0.351421 6:0.0747506 7:0.862205 8:0.850394 9:0.515748 10:0.0451694 13:1 24:1
599,0,1:0.431716 2:0.161111 3:0.0606061 4:0.202577 5:0.25323 6:0.0210763 7:0.877953 8:0.905512 9:0.562992 10:0.116269 13:1 25:1
600,1,1:0.556278 2:0.944444 3:0.227273 4:0.0608447 5:0.24677 6:0.665168 7:0.73622 8:0.854331 9:0.661417 10:0.157675 11:1 43:1
601,0,1:0.226113 2:0.0833333 3:0.106061 5:0.223514 6:0.172826 7:0.858268 8:0.889764 9:0.562992 10:0.0209118 14:1 20:1
602,0,1:0.135068 2:0.897222 3:0.484848 4:0.0959198 5:0.321705 6:0.0760152 7:0.488189 8:0.744094 9:0.767717 10:0.103862 14:1 24:1
603,0,1:0.261131 2:0.544444 3:0.242424 4:0.211167 5:0.344961 6:0.154981 7:0.846457 8:0.992126 9:0.653543 10:0.15154 14:1 17:1
604,0,1:0.202101 2:0.277778 3:0.378788 4:0.0429492 5:0.251938 6:0.0470704 7:0.988189 8:0.779528 9:0.232283 10:0.24871 14:1 17:1
605,1,1:0.684342 2:0.519444 3:0.515152 4:0.265569 5:0.357881 6:0.376985 7:0.795276 8:0.944882 9:0.566929 10:0.436637 11:1 43:1
606,1,1:0.507754 2:0.0166667 3:0.257576 4:0.508948 5:0.409561 6:0.0295068 7:0.775591 8:0.807087 9:0.559055 10:0.179841 13:1 24:1
607,0,1:0.503252 2:0.322222 3:0.227273 4:0.0887616 5:0.237726 6:0.335956 7:0.964567 8:0.88189 9:0.413386 10:0.0769552 13:1 27:1
608,0,1:0.294647 2:0.138889 3:0.378788 4:0.0608447 5:0.223514 6:0.119432 7:0.874016 8:0.700787 9:0.299213 10:0.124773 14:1 24:1
609,0,1:0.222611 2:0.366667 3:0.0909091 5:0.223514 6:0.10777 7:0.901575 8:0.933071 9:0.555118 10:0.10665 14:1 31:1
610,0,1:0.271136 3:0.454545 4:0.343593 5:0.475452 6:0.155965 7:0.633858 8:0.661417 9:0.519685 10:0.0280217 14:1 24:1
611,1,1:0.457229 2:0.225 3:0.212121 4:0.0773085 5:0.254522 6:0.424196 7:0.937008 8:0.846457 9:0.417323 10:0.325945 11:1 26:1
612,0,1:0.422711 2:0.211111 3:0.106061 4:0.107373 5:0.242894 6:0.0295068 7:0.901575 8:0.893701 9:0.515748 10:0.130629 13:1 25:1
613,0,1:0.281641 2:0.0416667 3:0.318182 4:0.211167 5:0.419897 6:0.120837 7:0.775591 8:0.755906 9:0.496063 10:0.118361 14:1 20:1
614,0,1:0.286143 2:0.125 3:0.181818 4:0.430208 5:0.335917 6:0.106084 7:0.877953 8:0.84252 9:0.488189 10:0.18235 14:1 24:1
615,0,1:0.142571 2:0.691667 3:0.409091 4:0.0429492 5:0.241602 6:0.130814 7:0.598425 8:0.972441 9:0.885827 10:0.198801 14:1 31:1
616,0,1:0.243122 2:0.125 3:0.0606061 5:0.223514 6:0.190389 7:0.870079 8:0.909449 9:0.574803 10:0.0711 14:1 20:1
617,0,1:0.250125 2:0.930556 3:0.424242 4:0.0773085 5:0.288114 6:0.0303499 7:0.574803 8:0.748031 9:0.692913 10:0.0150565 14:1 24:1
618,0,1:0.224612 2:0.3 3:0.257576 4:0.128848 5:0.310078 6:0.0282422 7:0.972441 8:0.858268 9:0.374016 10:0.235606 14:1 17:1
619,1,1:0.370685 2:0.177778 3:0.151515 4:0.176807 5:0.26615 6:0.0389209 7:0.905512 8:0.862205 9:0.480315 10:0.166597 11:1 26:1
620,0,1:0.258629 2:0.211111 3:0.348485 4:0.0300644 5:0.241602 6:0.104117 7:0.948819 8:0.751969 9:0.267717 10:0.213021 14:1 19:1
621,0,1:0.218609 2:0.891667 3:0.348485 4:0.107373 5:0.312661 6:0.136012 7:0.614173 8:0.834646 9:0.755906 10:0.0337376 14:1 24:1
622,1,1:0.594797 3:0.0606061 4:0.83393 5:0.546512 6:0.442602 7:0.84252 8:0.913386 9:0.614173 10:0.156978 13:1 48:1
623,0,1:0.269135 2:0.930556 3:0.181818 4:0.0300644 5:0.24031 6:0.0760152 7:0.759843 8:0.88189 9:0.669291 10:0.188903 14:1 25:1
624,1,1:0.450725 2:0.0694444 3:0.181818 4:0.0214746 5:0.224806 6:0.404946 7:0.84252 8:0.846457 9:0.531496 10:0.05451 13:1 47:1
625,0,1:0.23962 2:0.316667 3:0.348485 4:0.228346 5:0.409561 6:0.131657 7:0.992126 8:0.822835 9:0.279528 10:0.196013 14:1 17:1
626,0,1:0.208604 2:0.144444 3:0.333333 4:0.0773085 5:0.30491 6:0.189687 7:0.885827 8:0.740157 9:0.338583 10:0.0869929 14:1 16:1
627,0,1:0.229115 2:0.00277778 3:0.30303 4:0.221188 5:0.383721 6:0.130954 7:0.73622 8:0.783465 9:0.570866 10:0.172731 14:1 24:1
628,0,1:0.226113 2:0.0583333 3:0.0606061 5:0.223514 6:0.0119432 7:0.854331 8:0.909449 9:0.594488 10:0.00418235 14:1 24:1
629,0,1:0.269635 2:0.161111 3:0.287879 5:0.223514 6:0.102852 7:0.905512 8:0.775591 9:0.362205 10:0.121985 14:1 15:1
630,0,1:0.291146 2:0.838889 3:0.287879 4:0.182534 5:0.372093 6:0.0421526 7:0.641732 8:0.893701 9:0.799213 10:0.05688 14:1 24:1
631,0,1:0.317659 2:0.869444 3:0.151515 4:0.423765 5:0.565891 6:0.122243 7:0.759843 8:0.917323 9:0.704724 10:0.0476788 14:1 24:1
632,0,1:0.228114 2:0.894444 3:0.257576 4:0.0214746 5:0.235142 6:0.0549389 7:0.685039 8:0.870079 9:0.732283 10:0.121985 14:1 24:1
633,0,1:0.184592 2:0.263889 3:0.136364 5:0.223514 6:0.0660391 7:0.92126 8:0.893701 9:0.488189 10:0.25819 14:1 17:1
634,0,1:0.251126 2:0.0805556 3:0.287879 5:0.223514 6:0.107489 7:0.826772 8:0.767717 9:0.452756 10:0.155583 14:1 24:1
635,1,1:0.621311 2:0.311111 3:0.151515 4:0.343593 5:0.277778 6:0.0716594 7:0.937008 8:0.901575 9:0.476378 10:0.168549 13:1 46:1
636,1,1:0.471736 2:0.994444 3:0.0909091 4:0.30995 5:0.288114 6:0.241394 7:0.826772 8:0.897638 9:0.614173 10:0.366653 11:1 43:1
637,0,1:0.248624 2:0.277778 3:0.19697 4:0.0909091 5:0.239018 6:0.0695518 7:0.948819 8:0.874016 9:0.429134 10:0.101213 14:1 16:1
638,0,1:0.196098 2:0.208333 3:0.409091 4:0.0429492 5:0.268734 6:0.073767 7:0.944882 8:0.700787 9:0.200787 10:0.136763 14:1 15:1
639,0,1:0.23912 2:0.947222 3:0.333333 4:0.250537 5:0.372093 6:0.139104 7:0.65748 8:0.787402 9:0.661417 10:0.176077 14:1 24:1
640,0,1:0.2006 2:0.977778 3:0.409091 4:0.0214746 5:0.224806 6:0.236476 7:0.645669 8:0.724409 9:0.594488 10:0.121567 14:1 24:1
641,0,1:0.186093 2:0.0138889 3:0.545455 4:0.0608447 5:0.263566 6:0.0727835 7:0.594488 8:0.57874 9:0.452756 10:0.0730517 14:1 24:1
642,1,1:0.29915 2:0.783333 3:0.333333 4:0.0644238 5:0.254522 6:0.0397639 7:0.606299 8:0.925197 9:0.858268 10:0.00585529 14:1 24:1
643,0,1:0.198099 2:0.25 3:0.181818 5:0.223514 6:0.118027 7:0.940945 8:0.866142 9:0.433071 10:0.0730517 14:1 24:1
644,0,1:0.71936 2:0.975 3:0.0909091 4:0.0608447 5:0.232558 6:0.57454 7:0.826772 8:0.905512 9:0.625984 10:0.537014 11:1 52:1
645,0,1:0.262631 2:0.0666667 3:0.287879 5:0.223514 6:0.0928762 7:0.811024 8:0.767717 9:0.472441 10:0.176495 14:1 28:1
646,1,1:0.654827 2:0.563889 3:0.0909091 4:0.501074 5:0.301034 6:0.767037 7:0.854331 8:0.968504 9:0.645669 10:0.158929 11:1 43:1
647,1,1:0.589295 2:0.961111 3:0.19697 4:0.299213 5:0.223514 6:0.515245 7:0.767717 8:0.862205 9:0.637795 10:0.375854 11:1 43:1
648,0,1:0.274637 2:0.291667 3:0.257576 4:0.202577 5:0.365633 6:0.120697 7:0.972441 8:0.850394 9:0.358268 10:0.115015 14:1 17:1
649,0,1:0.255628 2:0.763889 3:0.363636 4:0.128848 5:0.306202 6:0.175355 7:0.57874 8:0.933071 9:0.885827 10:0.199359 14:1 24:1
650,0,1:0.218109 2:0.513889 3:0.121212 4:0.0214746 5:0.223514 6:0.172826 7:0.874016 8:0.968504 9:0.622047 10:0.132302 14:1 31:1
651,1,1:0.444222 2:0.025 3:0.0909091 4:0.107373 5:0.251938 6:0.193902 7:0.84252 8:0.897638 9:0.598425 10:0.304196 11:1 26:1
652,1,1:0.543772 2:0.905556 3:0.257576 4:0.128848 5:0.249354 6:0.254742 7:0.688976 8:0.858268 9:0.716535 10:0.207584 13:1 37:1
653,0,1:0.223612 2:0.0222222 3:0.0757576 5:0.223514 6:0.173247 7:0.84252 8:0.905512 9:0.602362 10:0.189042 14:1 24:1
654,1,1:0.571786 2:0.461111 3:0.0606061 4:0.184681 5:0.251938 6:0.658986 7:0.877953 8:0.948819 9:0.602362 10:0.0167294 11:1 34:1
655,1,1:0.536768 2:0.522222 3:0.151515 4:0.27917 5:0.29199 6:0.362512 7:0.870079 8:0.976378 9:0.629921 10:0.299875 13:1 40:1
656,0,1:0.182591 2:0.472222 3:0.333333 4:0.0773085 5:0.27907 6:0.15203 7:0.905512 8:0.956693 9:0.523622 10:0.168828 14:1 17:1
657,1,1:0.528764 2:0.075 3:0.121212 4:0.265569 5:0.351421 6:0.122524 7:0.854331 8:0.877953 9:0.559055 10:0.289697 11:1 26:1
658,0,1:0.0925463 2:0.866667 3:0.424242 4:0.0429492 5:0.254522 6:0.0455248 7:0.523622 8:0.811024 9:0.818898 10:0.0780705 14:1 24:
659,0,1:0.257629 2:0.363889 3:0.30303 4:0.259127 5:0.452196 6:0.105381 7:0.976378 8:0.885827 9:0.377953 10:0.22278 14:1 20:1
660,0,1:0.181591 2:0.216667 3:0.333333 5:0.223514 6:0.113531 7:0.952756 8:0.759843 9:0.275591 10:0.150146 14:1 18:1
661,0,1:0.197099 2:0.858333 3:0.363636 4:0.10952 5:0.346253 6:0.0792469 7:0.57874 8:0.850394 9:0.811024 10:0.213021 14:1 24:1
662,0,1:0.251126 2:0.358333 3:0.424242 4:0.23121 5:0.310078 6:0.0547984 7:0.992126 8:0.826772 9:0.251969 10:0.136205 14:1 17:1
663,0,1:0.233117 2:0.0833333 3:0.106061 5:0.223514 6:0.142616 7:0.858268 8:0.889764 9:0.562992 10:0.196013 14:1 24:1
664,1,1:0.542271 2:0.647222 3:0.227273 4:0.0773085 5:0.258398 6:0.0455248 7:0.76378 8:0.992126 9:0.759843 10:0.18472 13:1 46:1
665,0,1:0.223112 2:0.380556 3:0.136364 5:0.223514 6:0.119292 7:0.92126 8:0.933071 9:0.527559 10:0.113621 14:1 31:1
666,1,1:0.669335 2:0.525 3:0.0454545 4:0.319256 5:0.24031 6:0.150063 7:0.862205 8:0.948819 9:0.622047 10:0.270877 13:1 37:1
667,1,1:0.627814 2:0.533333 3:0.378788 4:0.0909091 5:0.262274 6:0.384151 7:0.822835 8:0.984252 9:0.633858 10:0.162693 13:1 37:1
668,1,1:0.450725 2:0.172222 3:0.0757576 4:0.391553 5:0.308786 6:0.258817 7:0.88189 8:0.905512 9:0.559055 10:0.289837 11:1 26:1
669,0,1:0.225613 2:0.330556 3:0.515152 4:0.0909091 5:0.312661 6:0.0536743 7:1 8:0.748031 9:0.133858 10:0.263209 14:1 17:1
670,1,1:0.492246 2:0.147222 3:0.348485 4:0.167502 5:0.260982 6:0.161023 7:0.889764 8:0.724409 9:0.318898 10:0.0943817 13:1 47:1
671,0,1:0.308654 2:0.394444 3:0.0909091 4:0.198282 5:0.277778 6:0.0942813 7:0.901575 8:0.940945 9:0.562992 10:0.180956 14:1 20:1
672,1,1:0.597799 2:0.75 3:0.0151515 4:0.27917 5:0.30491 6:0.806801 7:0.846457 8:0.940945 9:0.633858 10:0.673358 11:1 26:1
673,1,1:0.443722 2:0.119444 3:0.242424 4:0.0429492 5:0.222222 6:0.246312 7:0.870079 8:0.80315 9:0.444882 10:0.140527 11:1 26:1
674,1,1:0.46023 2:0.0416667 3:0.106061 5:0.223514 6:0.278207 7:0.84252 8:0.885827 9:0.582677 10:0.200195 11:1 43:1
675,0,1:0.263632 2:0.211111 3:0.257576 4:0.2398 5:0.431525 6:0.0715189 7:0.937008 8:0.814961 9:0.366142 10:0.252753 14:1 20:1
676,1,1:0.572286 2:0.911111 3:0.242424 4:0.292054 5:0.343669 6:0.228186 7:0.708661 8:0.866142 9:0.704724 10:0.337237 13:1 46:1
677,1,1:0.498249 2:0.0555556 3:0.0909091 4:0.32713 5:0.459948 6:0.151047 7:0.850394 8:0.897638 9:0.586614 10:0.0861564 13:1 46:1
678,0,1:0.589295 2:0.302778 3:0.287879 4:0.0608447 5:0.258398 6:0.109316 7:0.976378 8:0.850394 9:0.346457 10:0.282727 11:1 43:1
679,0,1:0.226613 2:0.213889 3:0.0454545 5:0.223514 6:0.16861 7:0.88189 8:0.917323 9:0.570866 10:0.0209118 14:1 20:1
680,0,1:0.655328 2:0.997222 3:0.318182 4:0.0479599 5:0.237726 6:0.438106 7:0.724409 8:0.775591 9:0.574803 10:0.541754 11:1 36:1
681,0,1:0.2001 2:0.0666667 3:0.0454545 5:0.223514 6:0.105662 7:0.858268 8:0.917323 9:0.598425 10:0.0846229 14:1 18:1
682,0,1:0.195598 2:0.252778 3:0.333333 4:0.0214746 5:0.235142 6:0.0508641 7:0.972441 8:0.787402 9:0.283465 10:0.250105 14:1 17:1
683,1,1:0.403702 2:0.366667 3:0.181818 4:0.0300644 5:0.224806 6:0.189687 7:0.940945 8:0.92126 9:0.484252 10:0.0961941 11:1 37:1
684,0,1:0.224612 2:0.938889 3:0.242424 5:0.223514 6:0.190389 7:0.720472 8:0.850394 9:0.669291 10:0.114178 14:1 31:1
685,0,1:0.186593 2:0.408333 3:0.409091 5:0.223514 6:0.101447 7:0.96063 8:0.885827 9:0.362205 10:0.0617594 14:1 18:1
686,1,1:0.752876 2:0.908333 3:0.242424 4:0.566929 5:0.510336 6:0.575945 7:0.704724 8:0.866142 9:0.708661 10:0.336679 13:1 47:1
687,0,1:0.253127 2:0.344444 3:0.484848 4:0.14388 5:0.383721 6:0.0448223 7:0.996063 8:0.775591 9:0.173228 10:0.259724 14:1 17:1
688,1,1:0.566283 2:0.894444 3:0.257576 4:0.365784 5:0.510336 6:0.0942813 7:0.688976 8:0.870079 9:0.728346 10:0.186951 13:1 47:1
689,0,1:0.249125 2:0.358333 3:0.348485 4:0.24481 5:0.430233 6:0.0987776 7:0.984252 8:0.866142 9:0.334646 10:0.22752 14:1 17:1
690,1,1:0.678839 2:0.483333 3:0.030303 4:0.550465 5:0.264858 6:0.163693 7:0.866142 8:0.944882 9:0.614173 10:0.305312 13:1 46:1
691,1,1:0.458229 2:0.0916667 3:0.272727 4:0.0479599 5:0.248062 6:0.223549 7:0.838583 8:0.775591 9:0.444882 10:0.342953 13:1 24:1
692,0,1:0.514257 2:0.438889 3:0.227273 4:0.156049 5:0.306202 6:0.298581 7:0.925197 8:0.948819 9:0.523622 10:0.134393 13:1 46:1
693,1,1:0.455728 3:0.151515 4:0.394417 5:0.373385 6:0.381902 7:0.807087 8:0.870079 9:0.602362 10:0.2133 13:1 46:1
694,1,1:0.475238 2:0.108333 3:0.106061 4:0.204009 5:0.250646 6:0.148518 7:0.870079 8:0.885827 9:0.551181 10:0.171476 13:1 25:1
695,0,1:0.271136 2:0.797222 3:0.333333 4:0.182534 5:0.317829 6:0.218631 7:0.602362 8:0.913386 9:0.854331 10:0.0649658 14:1 24:1
696,0,1:0.263632 2:0.0194444 3:0.242424 4:0.137437 5:0.339793 6:0.130673 7:0.783465 8:0.814961 9:0.562992 10:0.128816 14:1 24:1
697,0,1:0.31966 2:0.930556 3:0.272727 4:0.0429492 5:0.242894 6:0.0347056 7:0.700787 8:0.838583 9:0.685039 10:0.226683 14:1 24:1
698,0,1:0.178589 2:0.158333 3:0.348485 5:0.223514 6:0.19601 7:0.901575 8:0.724409 9:0.30315 10:0.134811 14:1 31:1
699,1,1:0.495748 2:0.313889 3:0.212121 4:0.0773085 5:0.24031 6:0.0562035 7:0.96063 8:0.88189 9:0.42126 10:0.230169 11:1 43:1
700,0,1:0.204102 2:0.308333 3:0.227273 4:0.0214746 5:0.229974 6:0.177322 7:0.96063 8:0.877953 9:0.409449 10:0.0861564 14:1 17:1
701,1,1:0.551776 2:0.277778 3:0.272727 4:0.173228 5:0.319121 6:0.269355 7:0.968504 8:0.838583 9:0.350394 10:0.158929 11:1 43:1
